Id,Altitude,Azimuthal_angle,Incline,H_dist_Hydro,V_dist_Hydro,H_dist_Road,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,H_dist_Fire,Wilderness_Area_A,Wilderness_Area_B,Wilderness_Area_C,Wilderness_Area_D,Soil,label
10693,511,89,197,269,308,508,850,830,503,428,1,0,0,0,Soil_Type_20,-1
10694,552,36,61,212,228,194,846,909,598,260,1,0,0,0,Soil_Type_22,-1
10695,468,486,136,307,272,269,885,964,602,281,0,0,1,0,Soil_Type_1,1
10696,476,22,212,251,329,4,794,830,566,129,0,0,1,0,Soil_Type_11,-1
10697,536,985,303,61,244,93,720,791,598,176,0,0,1,0,Soil_Type_24,-1
10698,750,133,91,48,223,639,877,893,551,584,0,0,1,0,Soil_Type_23,-1
10699,695,544,242,30,235,482,846,991,653,89,0,0,1,0,Soil_Type_33,-1
10700,530,300,182,215,199,788,944,889,448,514,1,0,0,0,Soil_Type_1,-1
10701,522,386,242,125,266,734,956,916,448,586,1,0,0,0,Soil_Type_1,-1
10702,614,930,76,387,280,89,822,916,641,110,0,1,0,0,Soil_Type_22,-1
10703,305,347,303,136,259,277,979,869,358,6,0,0,1,0,Soil_Type_2,1
10704,587,663,15,152,275,140,850,944,633,235,0,0,1,0,Soil_Type_22,-1
10705,447,350,257,150,329,321,968,893,409,361,1,0,0,0,Soil_Type_1,-1
10706,734,552,424,336,396,95,779,983,673,130,1,0,0,0,Soil_Type_22,1
10707,604,327,151,434,241,237,936,909,484,344,1,0,0,0,Soil_Type_1,-1
10708,586,985,167,136,267,375,794,869,614,146,0,0,1,0,Soil_Type_31,-1
10709,503,300,272,349,502,143,975,850,350,80,0,0,1,0,Soil_Type_1,-1
10710,650,794,242,109,254,25,688,936,798,415,0,0,1,0,Soil_Type_31,-1
10711,746,375,30,510,346,155,877,936,594,329,0,0,1,0,Soil_Type_32,1
10712,682,386,61,64,223,831,893,936,574,78,1,0,0,0,Soil_Type_22,-1
10713,451,194,121,215,237,257,901,885,507,95,1,0,0,0,Soil_Type_12,-1
10714,601,197,318,472,525,152,936,763,303,109,1,0,0,0,Soil_Type_1,1
10715,589,588,288,271,270,796,791,999,720,248,1,0,0,0,Soil_Type_1,-1
10716,481,103,257,250,320,228,853,794,452,211,0,0,1,0,Soil_Type_24,-1
10717,581,300,151,64,212,515,932,901,480,756,1,0,0,0,Soil_Type_1,-1
10718,450,536,272,279,253,168,846,987,645,105,0,0,1,0,Soil_Type_3,-1
10719,445,14,45,48,241,368,850,920,610,913,1,0,0,0,Soil_Type_12,-1
10720,463,103,182,48,214,389,861,834,496,277,0,0,1,0,Soil_Type_24,-1
10721,463,774,45,156,236,316,830,940,653,364,1,0,0,0,Soil_Type_12,-1
10722,457,905,303,265,248,134,649,838,728,161,0,0,1,0,Soil_Type_31,-1
10723,580,874,15,107,225,606,846,932,629,123,1,0,0,0,Soil_Type_1,-1
10724,463,419,272,68,261,85,944,932,472,395,0,0,1,0,Soil_Type_11,-1
10725,678,203,318,192,237,272,940,767,307,107,1,0,0,0,Soil_Type_22,-1
10726,790,810,303,289,328,109,633,912,826,168,0,1,0,0,Soil_Type_40,1
10727,437,216,272,125,329,25,944,802,342,148,1,0,0,0,Soil_Type_1,-1
10728,587,361,197,21,222,154,944,916,472,405,0,0,1,0,Soil_Type_23,-1
10729,663,172,333,198,213,738,916,739,299,178,1,0,0,0,Soil_Type_1,-1
10730,676,147,106,349,270,563,881,881,527,412,1,0,0,0,Soil_Type_23,-1
10731,687,42,197,462,279,425,818,834,547,504,1,0,0,0,Soil_Type_1,-1
10732,688,36,348,258,285,459,755,735,492,441,0,0,1,0,Soil_Type_24,-1
10733,462,89,272,21,239,147,838,779,448,201,0,0,1,0,Soil_Type_20,1
10734,505,871,272,48,253,674,661,877,759,642,1,0,0,0,Soil_Type_24,-1
10735,632,228,121,163,259,782,912,885,496,135,1,0,0,0,Soil_Type_1,-1
10736,516,200,182,250,272,402,916,853,448,363,1,0,0,0,Soil_Type_12,-1
10737,224,974,257,251,430,158,739,822,621,75,0,0,0,1,Soil_Type_10,1
10738,698,6,121,237,252,21,822,881,606,134,0,0,1,0,Soil_Type_32,-1
10739,587,791,167,601,392,845,743,944,751,509,1,0,0,0,Soil_Type_1,-1
10740,634,505,91,48,230,438,873,960,617,187,0,0,1,0,Soil_Type_23,-1
10741,588,111,121,116,213,434,869,873,531,191,0,0,1,0,Soil_Type_32,-1
10742,724,991,227,275,312,472,771,834,602,358,0,0,1,0,Soil_Type_31,-1
10743,736,250,136,107,274,219,924,885,476,463,0,1,0,0,Soil_Type_22,1
10744,643,178,197,313,241,248,912,838,437,415,1,0,0,0,Soil_Type_1,-1
10745,746,741,182,172,270,522,743,964,767,275,0,0,1,0,Soil_Type_32,1
10746,449,375,45,130,232,274,881,936,586,111,1,0,0,0,Soil_Type_12,-1
10747,533,142,227,327,217,271,889,810,429,423,0,0,1,0,Soil_Type_32,-1
10748,607,125,136,408,228,517,877,865,519,639,1,0,0,0,Soil_Type_1,-1
10749,335,183,227,21,232,145,916,826,413,77,0,0,1,0,Soil_Type_20,-1
10750,577,405,106,0,223,113,905,940,558,58,0,0,1,0,Soil_Type_23,-1
10751,439,158,167,91,231,347,897,853,476,606,1,0,0,0,Soil_Type_12,-1
10752,631,835,15,77,223,343,846,936,633,277,0,0,1,0,Soil_Type_23,-1
10753,527,266,242,136,293,492,960,850,382,712,1,0,0,0,Soil_Type_1,-1
10754,631,275,136,86,210,742,924,897,492,284,1,0,0,0,Soil_Type_1,-1
10755,640,982,76,568,298,259,834,909,617,375,0,0,1,0,Soil_Type_32,-1
10756,705,497,288,408,328,209,881,975,586,318,1,0,0,0,Soil_Type_39,-1
10757,479,500,15,107,258,370,861,940,617,343,1,0,0,0,Soil_Type_12,-1
10758,79,608,151,0,223,63,818,983,696,64,0,0,0,1,Soil_Type_1,1
10759,341,325,61,163,240,158,893,928,562,684,1,0,0,0,Soil_Type_1,-1
10760,652,425,167,64,218,327,916,948,539,208,0,0,1,0,Soil_Type_23,1
10761,663,75,121,384,243,298,853,873,555,149,0,0,1,0,Soil_Type_31,-1
10762,667,31,151,303,288,869,826,869,578,163,1,0,0,0,Soil_Type_1,-1
10763,584,139,167,319,290,757,885,850,488,878,1,0,0,0,Soil_Type_12,-1
10764,575,94,182,261,301,175,857,842,511,331,1,0,0,0,Soil_Type_1,-1
10765,415,94,106,107,237,308,861,885,558,263,0,0,1,0,Soil_Type_32,-1
10766,310,996,212,64,234,42,779,838,598,164,0,0,0,1,Soil_Type_11,-1
10767,665,325,257,607,243,428,971,873,385,393,0,0,1,0,Soil_Type_32,-1
10768,276,114,333,77,254,108,853,735,378,151,0,0,0,1,Soil_Type_10,-1
10769,672,33,91,307,257,796,842,897,594,380,1,0,0,0,Soil_Type_23,-1
10770,547,33,182,531,323,107,814,846,562,166,0,0,1,0,Soil_Type_24,-1
10771,484,963,182,0,223,514,775,869,633,850,1,0,0,0,Soil_Type_20,-1
10772,755,980,121,493,262,181,810,889,621,203,0,0,1,0,Soil_Type_38,-1
10773,390,913,182,130,214,68,751,885,684,216,1,0,0,0,Soil_Type_12,-1
10774,687,644,212,510,351,93,775,991,751,389,0,0,1,0,Soil_Type_31,-1
10775,657,161,136,0,223,106,893,869,503,200,1,0,0,0,Soil_Type_23,-1
10776,702,622,303,257,383,445,743,999,771,432,1,0,0,0,Soil_Type_1,-1
10777,422,894,151,240,278,133,763,905,692,209,1,0,0,0,Soil_Type_1,1
10778,731,857,91,319,319,128,798,928,676,184,0,1,0,0,Soil_Type_23,-1
10779,583,946,136,183,276,605,791,889,649,155,1,0,0,0,Soil_Type_1,-1
10780,553,935,197,64,258,254,747,869,669,77,0,0,1,0,Soil_Type_31,-1
10781,676,164,167,0,223,326,897,853,472,415,1,0,0,0,Soil_Type_1,-1
10782,669,0,197,423,379,59,787,846,598,254,0,0,1,0,Soil_Type_33,-1
10783,635,247,227,21,231,573,952,842,385,424,1,0,0,0,Soil_Type_1,-1
10784,571,200,76,400,329,727,885,909,555,759,1,0,0,0,Soil_Type_12,-1
10785,529,239,91,172,274,275,901,905,527,180,0,0,1,0,Soil_Type_32,-1
10786,702,741,76,279,245,607,818,952,676,111,1,0,0,0,Soil_Type_38,-1
10787,577,264,182,298,319,70,940,873,441,280,0,0,1,0,Soil_Type_33,1
10788,270,924,424,116,323,33,574,755,704,25,0,0,0,1,Soil_Type_10,1
10789,716,899,121,43,235,443,783,909,676,297,1,0,0,0,Soil_Type_1,1
10790,769,799,167,762,432,165,743,940,747,280,0,0,1,0,Soil_Type_32,1
10791,489,391,333,64,234,218,968,897,385,262,0,0,1,0,Soil_Type_4,-1
10792,403,530,76,0,223,207,865,960,629,197,0,0,1,0,Soil_Type_1,1
10793,641,400,197,86,241,294,936,932,500,439,0,0,1,0,Soil_Type_33,-1
10794,565,982,242,21,232,197,755,830,610,200,0,0,1,0,Soil_Type_23,-1
10795,463,391,136,122,261,285,920,936,527,410,1,0,0,0,Soil_Type_12,-1
10796,403,69,136,173,250,464,850,869,555,420,0,0,1,0,Soil_Type_11,-1
10797,682,61,45,387,290,599,857,916,602,251,1,0,0,0,Soil_Type_1,-1
10798,550,200,348,215,333,62,940,747,279,212,1,0,0,0,Soil_Type_1,-1
10799,558,891,45,0,223,259,834,928,641,503,1,0,0,0,Soil_Type_23,-1
10800,282,952,303,212,336,119,688,806,653,84,0,0,0,1,Soil_Type_10,-1
10801,674,0,61,273,232,560,838,912,614,432,1,0,0,0,Soil_Type_23,1
10802,570,760,227,215,253,833,708,956,794,258,1,0,0,0,Soil_Type_1,1
10803,659,630,136,177,252,148,814,979,704,284,0,1,0,0,Soil_Type_19,-1
10804,770,341,167,0,223,397,940,912,480,102,0,0,1,0,Soil_Type_35,-1
10805,464,255,272,61,249,539,964,826,346,761,1,0,0,0,Soil_Type_1,-1
10806,728,985,45,346,334,545,846,920,617,201,1,0,0,0,Soil_Type_40,-1
10807,593,86,91,258,352,406,861,897,570,209,0,0,1,0,Soil_Type_32,-1
10808,356,133,227,129,268,80,881,814,448,427,1,0,0,0,Soil_Type_1,-1
10809,573,616,409,167,355,366,684,995,794,230,0,0,1,0,Soil_Type_33,-1
10810,697,75,106,375,323,775,853,881,562,374,1,0,0,0,Soil_Type_1,-1
10811,390,119,257,182,298,113,869,787,429,416,1,0,0,0,Soil_Type_1,-1
10812,532,119,242,125,275,505,869,794,437,402,1,0,0,0,Soil_Type_1,-1
10813,491,616,91,64,231,88,838,964,665,68,0,0,1,0,Soil_Type_1,-1
10814,273,150,61,0,223,143,873,905,562,153,0,0,0,1,Soil_Type_6,1
10815,681,130,227,144,258,134,881,810,441,176,0,1,0,0,Soil_Type_24,-1
10816,525,0,212,380,276,304,783,838,594,214,0,0,1,0,Soil_Type_31,-1
10817,558,272,242,182,306,334,964,846,370,260,0,0,1,0,Soil_Type_24,-1
10818,361,261,212,232,201,78,948,861,413,143,1,0,0,0,Soil_Type_12,-1
10819,571,239,545,486,449,183,964,617,39,100,1,0,0,0,Soil_Type_1,-1
10820,749,880,333,538,445,127,614,842,767,60,0,1,0,0,Soil_Type_33,-1
10821,337,255,121,245,234,88,916,897,503,491,1,0,0,0,Soil_Type_1,-1
10822,424,100,106,21,222,179,865,885,555,247,0,0,1,0,Soil_Type_20,-1
10823,638,938,121,305,272,197,802,901,649,151,0,1,0,0,Soil_Type_24,-1
10824,676,846,182,30,234,659,735,916,732,59,1,0,0,0,Soil_Type_38,1
10825,290,50,303,245,443,119,783,759,488,116,0,0,0,1,Soil_Type_6,-1
10826,710,325,257,275,338,212,971,873,385,172,0,1,0,0,Soil_Type_33,1
10827,590,61,303,258,239,340,798,759,472,401,0,0,1,0,Soil_Type_31,-1
10828,668,219,167,279,247,84,924,865,452,121,0,1,0,0,Soil_Type_32,-1
10829,349,885,197,237,336,114,728,893,716,107,0,0,1,0,Soil_Type_2,-1
10830,586,860,288,129,315,350,649,881,775,151,0,0,1,0,Soil_Type_31,-1
10831,540,236,45,30,210,681,877,920,578,583,1,0,0,0,Soil_Type_1,-1
10832,662,144,242,258,311,281,893,806,421,473,0,0,1,0,Soil_Type_31,-1
10833,674,821,227,89,279,227,696,920,779,341,0,0,1,0,Soil_Type_33,-1
10834,509,6,530,125,186,41,586,598,480,213,1,0,0,0,Soil_Type_1,1
10835,494,203,136,136,274,98,905,877,496,363,0,0,1,0,Soil_Type_11,-1
10836,595,122,348,198,259,706,861,724,350,363,1,0,0,0,Soil_Type_1,-1
10837,413,230,303,86,278,171,956,794,311,139,0,0,1,0,Soil_Type_1,-1
10838,490,203,136,323,239,382,909,877,488,506,1,0,0,0,Soil_Type_23,-1
10839,754,222,272,177,330,260,948,802,338,246,1,0,0,0,Soil_Type_39,-1
10840,733,710,91,365,225,103,810,960,692,605,0,1,0,0,Soil_Type_38,-1
10841,738,286,227,258,227,134,960,861,393,506,0,1,0,0,Soil_Type_32,1
10842,476,977,197,163,268,301,779,857,621,343,1,0,0,0,Soil_Type_1,-1
10843,599,214,91,231,263,544,897,897,527,293,1,0,0,0,Soil_Type_1,-1
10844,371,422,182,280,348,111,924,944,527,206,0,0,1,0,Soil_Type_2,1
10845,471,982,515,172,338,439,562,625,547,238,1,0,0,0,Soil_Type_1,-1
10846,565,297,318,91,281,547,983,830,311,146,1,0,0,0,Soil_Type_1,-1
10847,467,56,288,150,298,174,798,771,492,309,0,0,1,0,Soil_Type_33,-1
10848,699,53,242,107,268,455,814,802,515,448,0,0,1,0,Soil_Type_24,-1
10849,459,738,545,172,404,231,429,897,960,185,0,0,1,0,Soil_Type_1,-1
10850,443,297,136,144,252,358,928,901,488,951,1,0,0,0,Soil_Type_12,-1
10851,728,330,454,183,338,252,999,787,197,418,1,0,0,0,Soil_Type_39,-1
10852,580,222,121,0,223,148,909,885,500,352,1,0,0,0,Soil_Type_1,-1
10853,286,191,288,30,217,155,928,787,346,152,0,0,1,0,Soil_Type_10,-1
10854,600,222,167,89,221,236,920,869,464,131,0,0,1,0,Soil_Type_31,-1
10855,396,536,530,68,274,172,763,952,610,325,1,0,0,0,Soil_Type_1,-1
10856,724,666,227,349,213,220,747,991,775,567,0,1,0,0,Soil_Type_32,-1
10857,491,327,151,68,230,352,936,909,480,370,1,0,0,0,Soil_Type_1,-1
10858,539,233,76,327,288,460,893,909,547,259,1,0,0,0,Soil_Type_23,-1
10859,643,47,242,136,272,594,806,806,523,234,1,0,0,0,Soil_Type_23,-1
10860,658,508,378,116,281,375,857,971,578,157,0,0,1,0,Soil_Type_33,-1
10861,596,125,136,442,316,209,877,865,515,363,1,0,0,0,Soil_Type_1,1
10862,537,860,227,193,232,220,704,901,747,175,1,0,0,0,Soil_Type_1,-1
10863,486,425,167,550,293,313,916,948,543,234,0,0,1,0,Soil_Type_1,-1
10864,599,208,76,515,74,182,893,905,539,118,1,0,0,0,Soil_Type_23,-1
10865,557,94,136,107,223,813,861,869,543,280,1,0,0,0,Soil_Type_22,-1
10866,742,247,333,416,453,235,971,783,279,234,1,0,0,0,Soil_Type_39,-1
10867,551,805,605,154,305,120,323,787,948,377,1,0,0,0,Soil_Type_1,-1
10868,613,816,91,240,341,368,802,940,684,235,0,0,1,0,Soil_Type_32,-1
10869,755,444,242,506,339,601,924,952,519,313,0,0,1,0,Soil_Type_38,-1
10870,675,724,151,215,323,334,767,968,743,122,0,0,1,0,Soil_Type_32,-1
10871,459,505,257,21,222,430,877,979,598,272,1,0,0,0,Soil_Type_1,-1
10872,551,974,348,68,257,294,676,763,610,107,1,0,0,0,Soil_Type_1,-1
10873,665,497,333,219,319,362,877,971,574,456,0,0,1,0,Soil_Type_33,-1
10874,688,433,76,156,250,680,885,944,590,78,1,0,0,0,Soil_Type_22,-1
10875,416,991,151,215,225,107,806,873,610,148,1,0,0,0,Soil_Type_12,-1
10876,462,921,454,182,370,306,543,739,712,344,1,0,0,0,Soil_Type_1,-1
10877,779,855,167,434,385,365,747,916,720,184,0,0,1,0,Soil_Type_38,-1
10878,545,58,242,198,305,824,818,806,511,627,1,0,0,0,Soil_Type_1,-1
10879,431,269,257,212,338,350,964,838,358,309,0,0,1,0,Soil_Type_10,1
10880,463,988,212,30,227,284,775,846,610,414,1,0,0,0,Soil_Type_1,-1
10881,772,580,257,360,323,402,806,999,704,199,0,0,1,0,Soil_Type_32,-1
10882,635,827,91,21,228,69,802,936,680,360,0,1,0,0,Soil_Type_19,-1
10883,680,524,151,43,235,452,869,975,629,180,0,0,1,0,Soil_Type_23,-1
10884,703,791,409,668,422,520,539,897,889,319,0,0,1,0,Soil_Type_31,-1
10885,716,105,197,215,316,417,861,834,492,327,1,0,0,0,Soil_Type_1,-1
10886,596,935,106,184,262,301,802,905,649,191,1,0,0,0,Soil_Type_23,1
10887,532,913,272,77,228,395,684,850,708,296,0,0,1,0,Soil_Type_24,-1
10888,570,874,227,365,338,218,708,893,735,323,0,0,1,0,Soil_Type_32,-1
10889,347,402,272,107,267,57,952,920,452,314,1,0,0,0,Soil_Type_1,1
10890,771,53,167,198,310,515,834,850,551,454,0,0,1,0,Soil_Type_32,-1
10891,282,150,303,30,244,51,893,763,362,51,0,0,0,1,Soil_Type_10,-1
10892,597,319,136,325,328,346,928,912,500,308,0,0,1,0,Soil_Type_32,-1
10893,433,433,333,303,342,347,940,932,456,305,0,0,1,0,Soil_Type_4,1
10894,568,816,409,48,219,90,527,873,873,263,1,0,0,0,Soil_Type_1,-1
10895,507,72,227,109,247,454,834,810,503,331,1,0,0,0,Soil_Type_23,-1
10896,438,283,197,107,250,359,948,877,433,295,1,0,0,0,Soil_Type_12,-1
10897,159,821,167,48,253,165,739,932,739,72,0,0,0,1,Soil_Type_10,1
10898,438,178,212,279,231,365,912,830,425,308,0,0,1,0,Soil_Type_10,-1
10899,606,416,212,96,271,102,936,940,500,49,0,0,1,0,Soil_Type_33,-1
10900,578,289,167,204,279,324,940,889,460,343,0,0,1,0,Soil_Type_32,-1
10901,640,802,212,21,237,355,712,936,775,69,0,0,1,0,Soil_Type_23,-1
10902,514,75,348,237,338,183,802,724,421,386,0,0,1,0,Soil_Type_33,-1
10903,447,117,182,150,301,189,873,838,492,136,0,0,1,0,Soil_Type_32,-1
10904,231,982,333,96,301,169,700,771,598,90,0,0,0,1,Soil_Type_10,-1
10905,322,250,91,107,240,125,901,909,535,744,1,0,0,0,Soil_Type_1,1
10906,614,189,333,109,259,389,928,755,299,524,1,0,0,0,Soil_Type_22,-1
10907,586,472,121,192,258,766,889,960,590,591,1,0,0,0,Soil_Type_1,-1
10908,603,857,182,279,274,372,735,912,728,186,0,0,1,0,Soil_Type_31,-1
10909,434,272,272,48,256,265,971,830,338,26,0,0,1,0,Soil_Type_31,-1
10910,399,333,348,30,226,264,991,838,299,392,1,0,0,0,Soil_Type_1,-1
10911,664,250,61,163,235,760,889,916,562,393,1,0,0,0,Soil_Type_23,-1
10912,510,389,212,152,285,127,944,924,476,234,0,0,1,0,Soil_Type_11,-1
10913,674,727,227,89,270,372,716,968,794,163,0,0,1,0,Soil_Type_23,-1
10914,589,524,151,387,315,645,869,975,629,202,1,0,0,0,Soil_Type_1,-1
10915,716,924,61,323,257,821,826,920,641,83,1,0,0,0,Soil_Type_22,-1
10916,697,741,61,490,381,260,822,948,669,316,0,0,1,0,Soil_Type_31,-1
10917,526,899,257,325,480,185,688,865,724,326,0,0,1,0,Soil_Type_33,-1
10918,546,205,136,257,347,75,909,877,492,118,0,0,1,0,Soil_Type_32,1
10919,561,208,167,596,484,153,920,857,452,335,0,0,1,0,Soil_Type_11,-1
10920,722,980,151,292,290,637,798,877,621,122,0,0,1,0,Soil_Type_32,-1
10921,595,852,76,21,223,660,814,932,665,142,1,0,0,0,Soil_Type_23,-1
10922,557,94,45,0,223,264,861,912,586,530,1,0,0,0,Soil_Type_23,-1
10923,456,230,136,261,278,378,916,881,480,289,0,0,1,0,Soil_Type_11,-1
10924,652,147,303,259,333,400,893,755,354,144,0,0,1,0,Soil_Type_24,-1
10925,603,19,318,339,221,185,747,759,531,501,0,0,1,0,Soil_Type_24,-1
10926,667,769,151,416,419,461,763,952,739,168,0,0,1,0,Soil_Type_32,-1
10927,346,500,303,64,240,168,877,975,582,265,0,0,1,0,Soil_Type_4,1
10928,276,255,167,258,250,134,936,873,448,134,0,0,0,1,Soil_Type_2,1
10929,745,250,121,336,298,275,916,893,500,407,0,1,0,0,Soil_Type_38,1
10930,454,253,500,150,377,29,979,661,79,355,1,0,0,0,Soil_Type_1,-1
10931,164,724,560,48,281,109,425,905,964,87,0,0,0,1,Soil_Type_10,1
10932,636,172,257,43,225,375,912,794,382,189,0,0,1,0,Soil_Type_23,-1
10933,635,44,106,91,234,214,842,889,582,161,0,1,0,0,Soil_Type_23,-1
10934,680,816,167,48,232,603,743,932,743,69,0,0,1,0,Soil_Type_24,1
10935,273,724,378,130,306,34,598,960,885,33,0,0,1,0,Soil_Type_10,-1
10936,653,158,272,144,314,673,905,779,374,258,1,0,0,0,Soil_Type_1,-1
10937,156,944,424,107,288,75,586,735,665,34,0,0,0,1,Soil_Type_10,-1
10938,682,125,15,476,290,586,861,928,606,272,1,0,0,0,Soil_Type_1,-1
10939,564,502,151,167,267,572,877,971,614,117,1,0,0,0,Soil_Type_1,-1
10940,569,25,257,287,227,553,783,802,547,336,1,0,0,0,Soil_Type_1,-1
10941,284,455,272,21,217,96,916,956,523,148,0,0,1,0,Soil_Type_4,1
10942,653,649,242,212,336,420,751,991,771,30,0,0,1,0,Soil_Type_1,-1
10943,592,352,151,68,235,289,932,920,500,202,1,0,0,0,Soil_Type_23,-1
10944,770,272,106,349,289,253,909,909,519,325,0,0,1,0,Soil_Type_32,-1
10945,489,977,76,0,223,659,830,909,621,645,1,0,0,0,Soil_Type_1,-1
10946,644,219,76,43,214,677,889,909,547,302,1,0,0,0,Soil_Type_1,-1
10947,517,968,151,21,230,567,794,881,629,556,1,0,0,0,Soil_Type_1,-1
10948,648,239,333,21,237,318,964,779,279,374,1,0,0,0,Soil_Type_1,-1
10949,137,888,484,43,261,84,484,751,783,121,0,0,0,1,Soil_Type_10,-1
10950,711,672,121,407,284,76,806,971,708,104,0,0,1,0,Soil_Type_32,-1
10951,629,921,136,303,187,382,779,897,669,71,0,0,1,0,Soil_Type_23,1
10952,499,186,182,183,355,205,912,846,444,201,0,0,1,0,Soil_Type_32,-1
10953,381,100,167,154,262,219,861,850,515,672,1,0,0,0,Soil_Type_12,-1
10954,735,846,318,691,519,541,617,877,802,328,0,0,1,0,Soil_Type_31,-1
10955,293,61,227,322,449,134,822,814,515,141,0,0,0,1,Soil_Type_6,-1
10956,693,982,197,699,429,235,779,853,617,103,0,0,1,0,Soil_Type_24,-1
10957,734,441,454,172,350,551,924,901,393,425,0,0,1,0,Soil_Type_33,-1
10958,514,991,151,48,240,95,802,869,610,262,1,0,0,0,Soil_Type_1,-1
10959,438,228,121,0,223,223,912,885,496,355,1,0,0,0,Soil_Type_23,-1
10960,495,191,378,303,290,135,932,720,248,60,1,0,0,0,Soil_Type_1,-1
10961,650,286,76,228,305,730,901,916,543,54,1,0,0,0,Soil_Type_1,-1
10962,628,250,227,163,210,167,952,846,389,148,1,0,0,0,Soil_Type_1,-1
10963,577,672,363,192,346,408,649,987,850,269,0,0,1,0,Soil_Type_33,-1
10964,564,469,212,173,303,45,905,964,566,101,0,0,1,0,Soil_Type_32,-1
10965,262,172,227,172,253,51,909,818,417,92,0,0,1,0,Soil_Type_2,1
10966,595,233,288,476,510,165,956,806,334,109,1,0,0,0,Soil_Type_1,-1
10967,413,8,182,0,223,217,798,850,590,105,1,0,0,0,Soil_Type_1,1
10968,830,286,227,649,525,351,960,865,397,156,1,0,0,0,Soil_Type_40,-1
10969,663,0,45,364,278,809,846,916,614,103,1,0,0,0,Soil_Type_1,-1
10970,655,486,197,198,293,358,893,968,586,436,0,0,1,0,Soil_Type_33,-1
10971,531,197,151,259,235,685,909,869,476,403,1,0,0,0,Soil_Type_23,-1
10972,656,64,272,708,742,161,814,787,488,217,0,0,1,0,Soil_Type_33,-1
10973,442,6,106,215,307,215,830,893,606,282,0,0,1,0,Soil_Type_11,1
10974,707,80,91,228,278,51,857,889,566,190,0,1,0,0,Soil_Type_32,-1
10975,629,144,151,96,250,739,889,857,492,443,1,0,0,0,Soil_Type_22,-1
10976,582,838,227,109,259,340,696,912,763,196,0,0,1,0,Soil_Type_31,-1
10977,282,660,333,21,240,191,684,991,826,99,0,0,0,1,Soil_Type_10,-1
10978,637,250,197,107,271,140,940,861,429,144,1,0,0,0,Soil_Type_1,-1
10979,622,316,136,89,226,112,924,912,503,252,1,0,0,0,Soil_Type_23,-1
10980,754,358,303,129,248,319,975,881,370,632,0,1,0,0,Soil_Type_39,-1
10981,615,955,136,91,245,451,798,889,637,430,1,0,0,0,Soil_Type_1,-1
10982,490,391,242,77,250,124,952,920,460,159,0,0,1,0,Soil_Type_33,-1
10983,550,175,151,68,253,691,901,869,488,855,1,0,0,0,Soil_Type_20,-1
10984,815,305,242,589,488,340,968,865,382,166,1,0,0,0,Soil_Type_40,-1
10985,341,375,257,215,359,42,960,905,429,50,0,0,1,0,Soil_Type_4,1
10986,253,741,363,30,243,72,594,948,885,123,0,0,1,0,Soil_Type_3,1
10987,516,117,91,0,223,213,869,893,558,280,1,0,0,0,Soil_Type_1,-1
10988,605,386,151,137,261,80,928,932,515,192,0,0,1,0,Soil_Type_22,-1
10989,658,339,333,262,330,39,987,853,323,555,0,1,0,0,Soil_Type_22,-1
10990,549,283,182,48,230,294,940,885,448,386,0,0,1,0,Soil_Type_32,-1
10991,705,208,242,163,209,249,936,818,382,374,1,0,0,0,Soil_Type_39,1
10992,671,147,76,328,199,764,877,901,558,278,1,0,0,0,Soil_Type_22,-1
10993,737,630,121,61,239,524,818,975,696,261,0,0,1,0,Soil_Type_38,-1
10994,743,6,257,250,429,594,763,810,574,533,0,0,1,0,Soil_Type_40,-1
10995,766,155,333,442,279,495,897,743,326,225,0,0,1,0,Soil_Type_39,-1
10996,657,427,227,221,316,33,932,944,507,639,0,1,0,0,Soil_Type_22,-1
10997,496,144,303,144,296,206,889,763,370,394,0,0,1,0,Soil_Type_32,-1
10998,634,724,151,30,226,341,767,968,743,54,0,0,1,0,Soil_Type_23,-1
10999,409,325,288,173,351,236,975,861,362,153,0,0,1,0,Soil_Type_4,1
11000,494,150,197,30,222,366,893,830,448,307,1,0,0,0,Soil_Type_23,-1
11001,754,980,257,271,332,497,747,822,614,465,0,0,1,0,Soil_Type_40,-1
11002,592,777,242,364,389,430,692,944,802,268,0,0,1,0,Soil_Type_23,-1
11003,686,261,227,215,343,243,956,850,389,364,1,0,0,0,Soil_Type_39,-1
11004,579,386,151,192,308,131,924,932,519,150,0,0,1,0,Soil_Type_32,-1
11005,985,17,227,731,714,667,787,822,566,394,0,0,1,0,Soil_Type_40,-1
11006,479,327,76,107,223,352,897,928,558,346,1,0,0,0,Soil_Type_12,-1
11007,536,247,136,167,299,461,920,885,480,295,0,0,1,0,Soil_Type_32,-1
11008,558,147,212,298,299,660,893,818,437,874,1,0,0,0,Soil_Type_12,-1
11009,430,730,121,0,223,311,791,960,716,41,0,0,1,0,Soil_Type_23,-1
11010,446,508,136,30,231,389,877,968,617,284,1,0,0,0,Soil_Type_12,-1
11011,727,558,242,154,281,491,830,991,673,63,0,0,1,0,Soil_Type_31,-1
11012,620,114,318,152,296,628,857,743,382,396,1,0,0,0,Soil_Type_1,-1
11013,670,899,91,116,241,193,806,916,661,30,0,0,1,0,Soil_Type_23,-1
11014,724,375,167,271,345,137,936,924,496,380,0,0,1,0,Soil_Type_32,1
11015,404,438,121,107,254,214,901,952,574,912,1,0,0,0,Soil_Type_1,-1
